module	kind	svg	num	flag	method	score	ocr	draft_ref
resource_management_characterized	arm	armexpg1.svg	17	convention	schema->primary	100	State definition_arm	State_definition_arm.required_am_arms
resource_management_characterized	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_management_characterized mim	Resource_management_characterized_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	2	convention	schema->primary	100	action schema	action_schema
resource_management_characterized	mim	mimexpg1.svg	3	convention	schema->primary	100	Contract mim	Contract_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	4	convention	schema->primary	100	Date_time_assignment_mim	Date_time_assignment_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	5	convention	schema->primary	100	Document_assignment_ _mim	Document_assignment_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	6	convention	schema->primary	100	Identification_ assignment mim	Identification_assignment_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	7	convention	schema->primary	100	Justification mim	Justification_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	8	convention	schema->primary	100	Person_organization_assignment _mim	Person_organization_assignment_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	9	convention	schema->primary	100	Required_resource_characterized_ mim	Required_resource_characterized_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	10	convention	schema->primary	100	Resource_management_mim	Resource_management_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	11	convention	schema->primary	100	Condition mim	Condition_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	12	convention	schema->primary	100	Resource_property_assignment_ _mim	Resource_property_assignment_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	14	convention	schema->primary	100	Approval mim	Approval_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	15	convention	schema->primary	100	Attribute_ classification mim	Attribute_classification_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	16	convention	schema->primary	100	Multi linguism mim	Multi_linguism_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	17	convention	schema->primary	100	process_property_schema	process_property_schema
resource_management_characterized	mim	mimexpg1.svg	18	convention	schema->primary	100	State_observed_mim	State_observed_mim.short_listing
resource_management_characterized	mim	mimexpg1.svg	19	convention	schema->primary	100	State definition mim	State_definition_mim.short_listing
resource_property_assignment	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_property_assignment _arm	Resource_property_assignment_arm.required_am_arms
resource_property_assignment	arm	armexpg1.svg	2	convention	schema->primary	100	Foundation_representation_arm	Foundation_representation_arm.required_am_arms
resource_property_assignment	arm	armexpg1.svg	3	convention	schema->primary	100	Independent_property_arm	Independent_property_arm.required_am_arms
resource_property_assignment	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_property_assignment_mim	Resource_property_assignment_mim.short_listing
resource_property_assignment	mim	mimexpg1.svg	2	convention	schema->primary	100	Foundation_representation_mim	Foundation_representation_mim.short_listing
resource_property_assignment	mim	mimexpg1.svg	3	convention	schema->primary	100	Independent_property_mim	Independent_property_mim.short_listing
resource_property_assignment	mim	mimexpg1.svg	4	convention	schema->primary	100	process_property_schema	process_property_schema
resource_property_assignment	mim	mimexpg1.svg	5	convention	schema->primary	100	process_property_representation_schema	process_property_representation_schema
resource_property_assignment	mim	mimexpg1.svg	6	convention	schema->primary	100	product_property_definition_schema	product_property_definition_schema
retention_period	arm	armexpg1.svg	1	convention	schema->primary	100	Retention_period_arm	Retention_period_arm.required_am_arms
retention_period	arm	armexpg1.svg	2	convention	schema->primary	100	Time interval assignment arm	Time_interval_assignment_arm.required_am_arms
retention_period	arm	armexpg1.svg	3	convention	schema->primary	100	Value with unit arm	Value_with_unit_arm.required_am_arms
retention_period	arm	armexpg1.svg	4	convention	schema->primary	100	Activity_arm	Activity_arm.required_am_arms
retention_period	arm	armexpg1.svg	5	convention	schema->primary	100	Event_assignment_arm	Event_assignment_arm.required_am_arms
retention_period	mim	mimexpg1.svg	1	convention	schema->primary	100	Retention_period_mim	Retention_period_mim.short_listing
retention_period	mim	mimexpg1.svg	2	convention	schema->primary	100	Time interval assignment mim	Time_interval_assignment_mim.short_listing
retention_period	mim	mimexpg1.svg	3	convention	schema->primary	100	Value with unit mim	Value_with_unit_mim.short_listing
retention_period	mim	mimexpg1.svg	4	convention	schema->primary	100	Activity_mim	Activity_mim.short_listing
retention_period	mim	mimexpg1.svg	5	convention	schema->primary	100	Event_assignment_mim	Event_assignment_mim.short_listing
risk	arm	armexpg1.svg	1	convention	schema->primary	100	Risk arm	Risk_arm.required_am_arms
risk	arm	armexpg1.svg	2	convention	schema->primary	100	Activity arm	Activity_arm.required_am_arms
risk	arm	armexpg1.svg	3	convention	schema->primary	100	Risk definition arm	Risk_definition_arm.required_am_arms
risk	mim	mimexpg1.svg	1	convention	schema->primary	100	Risk mim	Risk_mim.short_listing
risk	mim	mimexpg1.svg	2	convention	schema->primary	100	Activity mim	Activity_mim.short_listing
risk	mim	mimexpg1.svg	3	convention	schema->primary	100	Risk definition mim	Risk_definition_mim.short_listing
risk_definition	arm	armexpg1.svg	1	convention	schema->primary	100	Risk_ definition_ _arm	Risk_definition_arm.required_am_arms
risk_definition	arm	armexpg1.svg	2	convention	schema->primary	100	Product _relationship_arm	Product_relationship_arm.required_am_arms
risk_definition	arm	armexpg1.svg	3	convention	schema->primary	100	Product view definition_relationship_arm	Product_view_definition_relationship_arm.required_am_arms
risk_definition	arm	armexpg1.svg	4	convention	schema->primary	100	Property_assignment arm	Property_assignment_arm.required_am_arms
risk_definition	arm	armexpg1.svg	6	convention	schema->primary	100	Process_property_assignment arm	Process_property_assignment_arm.required_am_arms
risk_definition	arm	armexpg1.svg	7	convention	schema->primary	100	Probability_distribution_arm	Probability_distribution_arm.required_am_arms
risk_definition	mim	mimexpg1.svg	1	convention	schema->primary	100	Risk definition mim	Risk_definition_mim.short_listing
risk_definition	mim	mimexpg1.svg	2	convention	schema->primary	100	Activity_method_assignment_mim	Activity_method_assignment_mim.short_listing
risk_definition	mim	mimexpg1.svg	3	convention	schema->primary	100	Product relationship_mim	Product_relationship_mim.short_listing
risk_definition	mim	mimexpg1.svg	4	convention	schema->primary	100	Product view definition relationship mim	Product_view_definition_relationship_mim.short_listing
risk_definition	mim	mimexpg1.svg	5	convention	schema->primary	100	Property assignment mim	Property_assignment_mim.short_listing
risk_definition	mim	mimexpg1.svg	6	convention	schema->primary	100	risk schema	risk_schema
risk_definition	mim	mimexpg1.svg	7	convention	schema->primary	100	Process_property_assignment mim	Process_property_assignment_mim.short_listing
risk_definition	mim	mimexpg1.svg	8	convention	schema->primary	100	Probability_distribution_mim	Probability_distribution_mim.short_listing
risk_management	arm	armexpg1.svg	1	convention	schema->primary	100	Risk_management_arm	Risk_management_arm.required_am_arms
risk_management	arm	armexpg1.svg	2	convention	schema->primary	100	Approval arm	Approval_arm.required_am_arms
risk_management	arm	armexpg1.svg	3	convention	schema->primary	100	Collection identification_and_ version_arm	Collection_identification_and_version_arm.required_am_arms
risk_management	arm	armexpg1.svg	4	convention	schema->primary	100	Condition_arm	Condition_arm.required_am_arms
risk_management	arm	armexpg1.svg	5	convention	schema->primary	100	Document_assignment_arm	Document_assignment_arm.required_am_arms
risk_management	arm	armexpg1.svg	7	convention	schema->primary	100	Justification arm	Justification_arm.required_am_arms
risk_management	arm	armexpg1.svg	8	convention	schema->primary	100	Person_organization_assignment_arm	Person_organization_assignment_arm.required_am_arms
risk_management	arm	armexpg1.svg	9	convention	schema->primary	100	Resource_item_arm	Resource_item_arm.required_am_arms
risk_management	arm	armexpg1.svg	10	convention	schema->primary	100	Risk definition _arm	Risk_definition_arm.required_am_arms
risk_management	mim	mimexpg1.svg	2	convention	schema->primary	100	Approval mim	Approval_mim.short_listing
risk_management	mim	mimexpg1.svg	3	convention	schema->primary	100	Collection identification_and_version_mim	Collection_identification_and_version_mim.short_listing
risk_management	mim	mimexpg1.svg	4	convention	schema->primary	100	Condition mim	Condition_mim.short_listing
risk_management	mim	mimexpg1.svg	5	convention	schema->primary	100	date time_ schema	date_time_schema
risk_management	mim	mimexpg1.svg	6	convention	schema->primary	100	Document assignment mim	Document_assignment_mim.short_listing
risk_management	mim	mimexpg1.svg	7	convention	schema->primary	100	Identification_relationship_mim	Identification_relationship_mim.short_listing
risk_management	mim	mimexpg1.svg	8	convention	schema->primary	100	Justification_mim	Justification_mim.short_listing
risk_management	mim	mimexpg1.svg	9	convention	schema->primary	100	Person_organization_assignment mim	Person_organization_assignment_mim.short_listing
risk_management	mim	mimexpg1.svg	10	convention	schema->primary	100	Resource_item_mim	Resource_item_mim.short_listing
risk_management	mim	mimexpg1.svg	11	convention	schema->primary	100	Risk definition mim	Risk_definition_mim.short_listing
risk_management	mim	mimexpg1.svg	12	convention	schema->primary	100	state_type_schema	state_type_schema
root_things	arm	armexpg1.svg	1	convention	schema->primary	100	Root things_arm	Root_things_arm.required_am_arms
root_things	arm	armexpg1.svg	2	convention	schema->primary	100	Class_arm	Class_arm.required_am_arms
root_things	arm	armexpg1.svg	3	convention	schema->primary	100	Data_creation_and_maintenance_activity_arm	Data_creation_and_maintenance_activity_arm.required_am_arms
root_things	arm	armexpg1.svg	4	convention	schema->primary	100	Document and_version identification_arm	Document_and_version_identification_arm.required_am_arms
root_things	arm	armexpg1.svg	5	convention	schema->primary	100	Group_arm	Group_arm.required_am_arms
root_things	arm	armexpg1.svg	6	convention	schema->primary	100	Temporal_objects_arm	Temporal_objects_arm.required_am_arms
same_as_external_item	mim	mimexpg1.svg	1	convention	schema->primary	100	Same_as_external_item_mim	Same_as_external_item_mim.short_listing
same_as_external_item	mim	mimexpg1.svg	2	convention	schema->primary	100	management_resources schema	management_resources_schema
same_as_external_item	mim	mimexpg1.svg	3	convention	schema->primary	100	External source mim	External_source_mim.short_listing
scan_data_3d_shape	mim	mimexpg1.svg	2	convention	schema->primary	100	representation_schema	representation_schema
